website_session_id,user_id,billing_version,billing_pageview_id,billing_exposure_at,experiment_date,device_type,is_repeat_session,utm_source,utm_campaign,session_cross_exposure_flag,user_cross_group_flag,purchased,order_id,gross_revenue,refund_amount,net_revenue,refunded_order_flag
37076,33780,treatment,79716,2012-10-26 22:07:56,2012-10-26,desktop,0,bsearch,nonbrand,0,0,1,1404.0,49.99,0.0,49.99,0
37090,33791,treatment,79750,2012-10-26 23:40:28,2012-10-26,desktop,0,bsearch,nonbrand,0,0,1,1405.0,49.99,0.0,49.99,0
37097,33798,treatment,79761,2012-10-27 00:48:23,2012-10-27,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37111,33810,control,79794,2012-10-27 02:42:16,2012-10-27,desktop,0,gsearch,nonbrand,0,0,1,1406.0,49.99,0.0,49.99,0
37110,33809,control,79795,2012-10-27 02:43:01,2012-10-27,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37117,33815,treatment,79816,2012-10-27 04:20:35,2012-10-27,desktop,0,gsearch,nonbrand,0,0,1,1407.0,49.99,0.0,49.99,0
37124,33822,control,79829,2012-10-27 05:37:16,2012-10-27,desktop,0,bsearch,nonbrand,0,0,1,1408.0,49.99,0.0,49.99,0
37146,33841,control,79875,2012-10-27 09:14:53,2012-10-27,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37165,33857,treatment,79917,2012-10-27 11:03:36,2012-10-27,desktop,0,gsearch,nonbrand,0,0,1,1409.0,49.99,0.0,49.99,0
37170,33862,treatment,79925,2012-10-27 11:19:56,2012-10-27,desktop,0,bsearch,nonbrand,0,0,1,1410.0,49.99,0.0,49.99,0
37178,28209,control,79951,2012-10-27 12:10:36,2012-10-27,desktop,1,,,0,0,1,1411.0,49.99,0.0,49.99,0
37183,33873,treatment,79961,2012-10-27 13:01:20,2012-10-27,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37187,33877,control,79970,2012-10-27 13:24:16,2012-10-27,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37189,33879,control,79982,2012-10-27 13:49:00,2012-10-27,desktop,0,gsearch,nonbrand,0,0,1,1412.0,49.99,0.0,49.99,0
37249,33934,treatment,80094,2012-10-27 22:13:49,2012-10-27,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37253,23974,treatment,80104,2012-10-27 22:36:43,2012-10-27,desktop,1,,,0,1,0,,0.0,0.0,0.0,0
37266,33948,control,80130,2012-10-28 01:18:32,2012-10-28,desktop,0,bsearch,nonbrand,0,0,1,1413.0,49.99,0.0,49.99,0
37275,33956,control,80156,2012-10-28 05:29:52,2012-10-28,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37280,33960,control,80165,2012-10-28 06:52:40,2012-10-28,desktop,0,bsearch,nonbrand,0,0,1,1414.0,49.99,0.0,49.99,0
37299,33976,control,80203,2012-10-28 10:16:47,2012-10-28,desktop,0,gsearch,nonbrand,0,0,1,1415.0,49.99,0.0,49.99,0
37319,33995,control,80250,2012-10-28 12:57:40,2012-10-28,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37330,34005,treatment,80273,2012-10-28 14:36:01,2012-10-28,desktop,0,gsearch,nonbrand,0,0,1,1416.0,49.99,0.0,49.99,0
37344,34018,control,80311,2012-10-28 16:25:05,2012-10-28,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37365,34037,treatment,80353,2012-10-28 18:44:50,2012-10-28,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37389,34059,treatment,80397,2012-10-28 21:28:20,2012-10-28,desktop,0,gsearch,nonbrand,0,0,1,1417.0,49.99,0.0,49.99,0
37403,24071,control,80434,2012-10-28 22:57:48,2012-10-28,mobile,1,,,0,1,0,,0.0,0.0,0.0,0
37413,34081,control,80449,2012-10-28 23:19:47,2012-10-28,desktop,0,gsearch,nonbrand,0,0,1,1418.0,49.99,0.0,49.99,0
37440,31331,treatment,80507,2012-10-29 04:36:54,2012-10-29,desktop,1,,,0,0,1,1419.0,49.99,0.0,49.99,0
37457,34122,treatment,80542,2012-10-29 07:29:59,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1420.0,49.99,0.0,49.99,0
37473,34133,control,80580,2012-10-29 09:18:58,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1422.0,49.99,49.99,0.0,1
37474,34134,treatment,80581,2012-10-29 09:19:18,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1421.0,49.99,0.0,49.99,0
37493,32275,treatment,80620,2012-10-29 10:30:00,2012-10-29,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
37514,34167,control,80667,2012-10-29 11:29:15,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1423.0,49.99,0.0,49.99,0
37518,34169,control,80674,2012-10-29 11:35:40,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1424.0,49.99,0.0,49.99,0
37538,34186,control,80712,2012-10-29 12:42:54,2012-10-29,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37579,34223,control,80787,2012-10-29 15:11:04,2012-10-29,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37582,34226,treatment,80797,2012-10-29 15:22:05,2012-10-29,desktop,0,bsearch,nonbrand,0,0,1,1425.0,49.99,0.0,49.99,0
37584,34228,treatment,80808,2012-10-29 15:30:32,2012-10-29,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37589,34232,treatment,80820,2012-10-29 15:36:55,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1426.0,49.99,49.99,0.0,1
37590,34233,treatment,80821,2012-10-29 15:37:56,2012-10-29,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37605,34248,treatment,80869,2012-10-29 16:28:57,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1427.0,49.99,0.0,49.99,0
37632,34274,treatment,80926,2012-10-29 17:57:52,2012-10-29,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37635,34277,control,80933,2012-10-29 18:04:43,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1428.0,49.99,0.0,49.99,0
37641,34283,treatment,80946,2012-10-29 18:32:54,2012-10-29,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37644,34285,control,80957,2012-10-29 18:45:00,2012-10-29,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37663,34302,treatment,81002,2012-10-29 20:52:01,2012-10-29,desktop,0,bsearch,nonbrand,0,0,1,1429.0,49.99,0.0,49.99,0
37671,34308,treatment,81021,2012-10-29 21:38:57,2012-10-29,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37695,34327,control,81062,2012-10-29 23:53:35,2012-10-29,desktop,0,gsearch,nonbrand,0,0,1,1430.0,49.99,0.0,49.99,0
37703,34334,treatment,81084,2012-10-30 00:34:41,2012-10-30,desktop,0,gsearch,nonbrand,0,0,1,1431.0,49.99,0.0,49.99,0
37734,34363,treatment,81140,2012-10-30 06:41:22,2012-10-30,mobile,0,gsearch,nonbrand,0,0,1,1432.0,49.99,0.0,49.99,0
37745,34373,treatment,81173,2012-10-30 07:36:09,2012-10-30,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37765,34391,treatment,81212,2012-10-30 08:41:05,2012-10-30,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37773,34399,treatment,81230,2012-10-30 09:00:55,2012-10-30,desktop,0,,,0,0,1,1433.0,49.99,0.0,49.99,0
37774,34400,treatment,81239,2012-10-30 09:07:06,2012-10-30,desktop,0,gsearch,nonbrand,0,0,1,1434.0,49.99,0.0,49.99,0
37783,34408,treatment,81265,2012-10-30 09:31:37,2012-10-30,desktop,0,bsearch,nonbrand,0,0,1,1435.0,49.99,0.0,49.99,0
37804,34427,control,81314,2012-10-30 10:48:25,2012-10-30,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37808,34431,control,81334,2012-10-30 11:07:16,2012-10-30,desktop,0,bsearch,nonbrand,0,0,1,1436.0,49.99,0.0,49.99,0
37810,32924,treatment,81338,2012-10-30 11:09:19,2012-10-30,mobile,1,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
37813,34435,control,81347,2012-10-30 11:14:30,2012-10-30,desktop,0,gsearch,nonbrand,0,0,1,1437.0,49.99,0.0,49.99,0
37816,34438,control,81363,2012-10-30 11:22:39,2012-10-30,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37840,34460,treatment,81409,2012-10-30 12:25:44,2012-10-30,mobile,0,gsearch,nonbrand,0,0,1,1438.0,49.99,0.0,49.99,0
37846,34466,control,81426,2012-10-30 12:40:30,2012-10-30,desktop,0,gsearch,nonbrand,0,0,1,1439.0,49.99,0.0,49.99,0
37875,34489,control,81494,2012-10-30 13:58:39,2012-10-30,desktop,0,gsearch,nonbrand,0,0,1,1440.0,49.99,0.0,49.99,0
37881,34495,control,81501,2012-10-30 14:06:42,2012-10-30,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37909,23237,control,81559,2012-10-30 15:37:26,2012-10-30,mobile,1,,,0,0,0,,0.0,0.0,0.0,0
37912,34522,control,81563,2012-10-30 15:39:30,2012-10-30,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37947,34551,control,81642,2012-10-30 18:08:53,2012-10-30,desktop,0,bsearch,nonbrand,0,0,1,1441.0,49.99,0.0,49.99,0
37952,34556,treatment,81653,2012-10-30 18:29:10,2012-10-30,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37965,34565,control,81686,2012-10-30 19:19:43,2012-10-30,desktop,0,bsearch,nonbrand,0,0,1,1442.0,49.99,0.0,49.99,0
37961,34562,control,81690,2012-10-30 19:22:15,2012-10-30,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37960,34561,control,81691,2012-10-30 19:23:47,2012-10-30,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37993,34589,control,81752,2012-10-30 21:01:19,2012-10-30,desktop,0,gsearch,nonbrand,0,0,1,1443.0,49.99,49.99,0.0,1
38019,34611,treatment,81801,2012-10-30 23:39:20,2012-10-30,desktop,0,bsearch,nonbrand,0,0,1,1444.0,49.99,0.0,49.99,0
38037,34626,treatment,81838,2012-10-31 01:54:22,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1445.0,49.99,49.99,0.0,1
38051,34639,control,81867,2012-10-31 05:33:58,2012-10-31,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38054,34642,control,81880,2012-10-31 06:01:44,2012-10-31,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38060,34648,control,81907,2012-10-31 07:52:00,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38061,34649,control,81910,2012-10-31 07:54:42,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1446.0,49.99,0.0,49.99,0
38076,34663,treatment,81940,2012-10-31 09:00:55,2012-10-31,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38077,34664,control,81964,2012-10-31 09:16:17,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38099,34682,treatment,81991,2012-10-31 09:55:31,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38104,34686,control,82009,2012-10-31 10:19:25,2012-10-31,desktop,0,gsearch,nonbrand,0,0,1,1447.0,49.99,0.0,49.99,0
38124,34706,control,82046,2012-10-31 11:17:22,2012-10-31,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38136,34718,control,82076,2012-10-31 11:34:42,2012-10-31,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38158,30182,control,82119,2012-10-31 12:05:30,2012-10-31,desktop,1,,,0,0,1,1448.0,49.99,0.0,49.99,0
38171,34746,control,82149,2012-10-31 12:34:24,2012-10-31,mobile,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
38172,34747,treatment,82162,2012-10-31 12:45:33,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1449.0,49.99,0.0,49.99,0
38182,34757,treatment,82180,2012-10-31 13:05:31,2012-10-31,desktop,0,,,0,0,1,1450.0,49.99,0.0,49.99,0
38193,34767,control,82204,2012-10-31 13:39:45,2012-10-31,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38195,34769,control,82216,2012-10-31 13:51:55,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38210,34781,treatment,82246,2012-10-31 14:30:26,2012-10-31,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38217,34787,treatment,82259,2012-10-31 14:43:48,2012-10-31,desktop,0,gsearch,nonbrand,0,0,1,1451.0,49.99,49.99,0.0,1
38219,34789,control,82271,2012-10-31 14:53:07,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38223,27253,control,82279,2012-10-31 15:03:39,2012-10-31,desktop,1,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
38225,34794,treatment,82295,2012-10-31 15:15:12,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38238,34807,treatment,82327,2012-10-31 15:45:29,2012-10-31,desktop,0,gsearch,nonbrand,0,0,1,1452.0,49.99,0.0,49.99,0
38244,34811,control,82340,2012-10-31 15:53:33,2012-10-31,desktop,0,gsearch,nonbrand,0,0,1,1453.0,49.99,0.0,49.99,0
38249,34815,control,82352,2012-10-31 16:02:58,2012-10-31,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
38251,34816,control,82365,2012-10-31 16:11:32,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38272,23077,control,82417,2012-10-31 16:45:16,2012-10-31,desktop,1,gsearch,brand,0,0,1,1454.0,49.99,0.0,49.99,0
38288,34850,control,82445,2012-10-31 17:23:36,2012-10-31,desktop,0,gsearch,nonbrand,0,0,1,1455.0,49.99,0.0,49.99,0
38321,18495,control,82511,2012-10-31 19:02:31,2012-10-31,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
38320,34880,treatment,82512,2012-10-31 19:03:56,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1456.0,49.99,0.0,49.99,0
38343,34900,treatment,82545,2012-10-31 20:25:09,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1457.0,49.99,0.0,49.99,0
38345,34901,treatment,82556,2012-10-31 20:32:57,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1458.0,49.99,0.0,49.99,0
38347,34903,treatment,82569,2012-10-31 20:42:30,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1459.0,49.99,0.0,49.99,0
38349,34905,control,82574,2012-10-31 20:45:44,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38350,34906,control,82581,2012-10-31 20:56:40,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1460.0,49.99,0.0,49.99,0
38351,34907,treatment,82587,2012-10-31 21:02:10,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1461.0,49.99,0.0,49.99,0
38352,34908,treatment,82597,2012-10-31 21:12:08,2012-10-31,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38354,34910,treatment,82600,2012-10-31 21:16:06,2012-10-31,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38365,34921,treatment,82629,2012-10-31 22:07:40,2012-10-31,desktop,0,bsearch,nonbrand,0,0,1,1462.0,49.99,0.0,49.99,0
38366,34922,treatment,82632,2012-10-31 22:12:40,2012-10-31,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38369,34925,treatment,82642,2012-10-31 22:25:27,2012-10-31,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38395,34949,control,82686,2012-11-01 01:52:03,2012-11-01,desktop,0,bsearch,nonbrand,0,0,1,1463.0,49.99,0.0,49.99,0
38399,34953,treatment,82696,2012-11-01 02:45:03,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38416,29417,control,82734,2012-11-01 06:17:29,2012-11-01,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
38466,35013,control,82829,2012-11-01 10:02:44,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38491,35034,control,82887,2012-11-01 11:14:47,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38492,35035,control,82888,2012-11-01 11:15:24,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38509,35052,control,82920,2012-11-01 12:01:49,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38508,35051,treatment,82924,2012-11-01 12:04:00,2012-11-01,desktop,0,gsearch,nonbrand,0,0,1,1464.0,49.99,0.0,49.99,0
38519,35060,treatment,82948,2012-11-01 12:34:35,2012-11-01,desktop,0,gsearch,nonbrand,0,0,1,1465.0,49.99,0.0,49.99,0
38524,35065,treatment,82959,2012-11-01 12:43:00,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38528,35068,treatment,82975,2012-11-01 12:54:02,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38536,35076,control,82992,2012-11-01 13:07:44,2012-11-01,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38561,35099,control,83044,2012-11-01 14:36:28,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38562,35100,control,83047,2012-11-01 14:37:44,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38574,35111,control,83072,2012-11-01 15:03:28,2012-11-01,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38576,35113,treatment,83076,2012-11-01 15:12:22,2012-11-01,desktop,0,gsearch,nonbrand,0,0,1,1466.0,49.99,0.0,49.99,0
38596,35128,control,83112,2012-11-01 15:58:09,2012-11-01,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
38598,35130,treatment,83117,2012-11-01 16:04:20,2012-11-01,desktop,0,bsearch,nonbrand,0,0,1,1467.0,49.99,0.0,49.99,0
38606,35137,treatment,83142,2012-11-01 16:29:27,2012-11-01,desktop,0,bsearch,nonbrand,0,0,1,1468.0,49.99,49.99,0.0,1
38614,35145,control,83167,2012-11-01 16:51:56,2012-11-01,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38627,35156,treatment,83185,2012-11-01 17:16:05,2012-11-01,desktop,0,bsearch,nonbrand,0,0,1,1469.0,49.99,0.0,49.99,0
38654,35177,treatment,83240,2012-11-01 18:58:58,2012-11-01,desktop,0,bsearch,nonbrand,0,0,1,1470.0,49.99,0.0,49.99,0
38675,20666,control,83275,2012-11-01 20:29:46,2012-11-01,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
38676,35195,control,83283,2012-11-01 20:43:48,2012-11-01,desktop,0,gsearch,nonbrand,0,0,1,1471.0,49.99,0.0,49.99,0
38684,35203,control,83311,2012-11-01 21:18:49,2012-11-01,desktop,0,bsearch,nonbrand,0,0,1,1472.0,49.99,0.0,49.99,0
38685,35204,treatment,83316,2012-11-01 21:24:21,2012-11-01,desktop,0,gsearch,nonbrand,0,0,1,1473.0,49.99,0.0,49.99,0
38696,35214,control,83347,2012-11-01 22:26:38,2012-11-01,desktop,0,gsearch,nonbrand,0,0,1,1474.0,49.99,0.0,49.99,0
38698,24433,control,83359,2012-11-01 22:35:17,2012-11-01,desktop,1,,,0,1,0,,0.0,0.0,0.0,0
38711,35227,control,83390,2012-11-01 23:52:49,2012-11-01,desktop,0,bsearch,nonbrand,0,0,1,1475.0,49.99,0.0,49.99,0
38716,21656,treatment,83404,2012-11-02 00:07:08,2012-11-02,desktop,1,bsearch,brand,0,0,0,,0.0,0.0,0.0,0
38723,35235,control,83424,2012-11-02 00:39:51,2012-11-02,desktop,0,,,0,0,1,1476.0,49.99,0.0,49.99,0
38730,35242,treatment,83440,2012-11-02 01:46:11,2012-11-02,desktop,0,bsearch,nonbrand,0,0,1,1477.0,49.99,0.0,49.99,0
38739,35251,treatment,83459,2012-11-02 03:54:30,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1478.0,49.99,0.0,49.99,0
38757,35268,treatment,83494,2012-11-02 06:38:14,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1479.0,49.99,0.0,49.99,0
38758,35269,control,83503,2012-11-02 06:54:58,2012-11-02,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38770,29373,control,83526,2012-11-02 08:52:00,2012-11-02,desktop,1,,,0,0,1,1480.0,49.99,49.99,0.0,1
38771,16985,control,83533,2012-11-02 09:01:16,2012-11-02,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
38786,35293,control,83563,2012-11-02 10:07:58,2012-11-02,desktop,0,bsearch,nonbrand,0,0,1,1481.0,49.99,0.0,49.99,0
38798,35305,control,83584,2012-11-02 10:56:09,2012-11-02,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38804,35311,control,83604,2012-11-02 11:28:16,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1482.0,49.99,0.0,49.99,0
38813,35319,control,83617,2012-11-02 11:42:48,2012-11-02,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38854,35355,control,83695,2012-11-02 13:41:59,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1483.0,49.99,49.99,0.0,1
38883,35378,control,83759,2012-11-02 15:14:11,2012-11-02,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38889,35384,treatment,83768,2012-11-02 15:21:10,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1484.0,49.99,0.0,49.99,0
38888,35383,treatment,83772,2012-11-02 15:23:24,2012-11-02,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38931,35417,control,83848,2012-11-02 17:11:49,2012-11-02,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38948,35430,control,83891,2012-11-02 18:33:12,2012-11-02,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38957,35438,treatment,83908,2012-11-02 19:13:37,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1485.0,49.99,0.0,49.99,0
38963,35444,treatment,83937,2012-11-02 19:37:09,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1486.0,49.99,0.0,49.99,0
38986,35462,treatment,83979,2012-11-02 20:26:04,2012-11-02,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
38987,35463,treatment,83982,2012-11-02 20:31:09,2012-11-02,desktop,0,,,0,0,1,1487.0,49.99,0.0,49.99,0
38995,35469,control,84003,2012-11-02 21:09:58,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1488.0,49.99,0.0,49.99,0
38997,35471,treatment,84009,2012-11-02 21:20:34,2012-11-02,desktop,0,,,0,0,1,1489.0,49.99,0.0,49.99,0
39008,35482,treatment,84032,2012-11-02 23:13:39,2012-11-02,desktop,0,gsearch,nonbrand,0,0,1,1490.0,49.99,0.0,49.99,0
39041,35513,treatment,84092,2012-11-03 06:08:01,2012-11-03,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39052,35522,treatment,84123,2012-11-03 08:22:07,2012-11-03,desktop,0,gsearch,nonbrand,0,0,1,1491.0,49.99,0.0,49.99,0
39082,35550,control,84185,2012-11-03 11:41:26,2012-11-03,desktop,0,gsearch,nonbrand,0,0,1,1492.0,49.99,0.0,49.99,0
39100,35567,control,84234,2012-11-03 13:24:56,2012-11-03,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39115,35581,treatment,84274,2012-11-03 14:59:02,2012-11-03,desktop,0,bsearch,nonbrand,0,0,1,1493.0,49.99,0.0,49.99,0
39121,35586,control,84287,2012-11-03 15:29:15,2012-11-03,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39169,35628,control,84374,2012-11-03 21:03:24,2012-11-03,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
39175,35633,control,84390,2012-11-03 22:30:04,2012-11-03,mobile,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39180,24159,control,84407,2012-11-03 23:28:08,2012-11-03,desktop,1,,,0,1,1,1494.0,49.99,0.0,49.99,0
39185,35642,treatment,84418,2012-11-04 00:22:46,2012-11-04,mobile,0,gsearch,nonbrand,0,0,1,1495.0,49.99,0.0,49.99,0
39191,35647,treatment,84431,2012-11-04 02:08:53,2012-11-04,desktop,0,gsearch,nonbrand,0,0,1,1496.0,49.99,0.0,49.99,0
39193,35649,control,84439,2012-11-04 02:44:47,2012-11-04,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39195,35651,treatment,84445,2012-11-04 03:03:26,2012-11-04,mobile,0,gsearch,nonbrand,0,0,1,1497.0,49.99,0.0,49.99,0
39210,35663,control,84484,2012-11-04 08:03:42,2012-11-04,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39211,35664,control,84487,2012-11-04 08:06:25,2012-11-04,desktop,0,gsearch,nonbrand,0,0,1,1498.0,49.99,0.0,49.99,0
39227,35679,control,84524,2012-11-04 10:05:30,2012-11-04,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39258,35707,control,84580,2012-11-04 14:16:48,2012-11-04,desktop,0,gsearch,nonbrand,0,0,1,1499.0,49.99,0.0,49.99,0
39263,35712,treatment,84600,2012-11-04 14:56:23,2012-11-04,desktop,0,gsearch,nonbrand,0,0,1,1500.0,49.99,0.0,49.99,0
39264,35713,control,84604,2012-11-04 15:01:43,2012-11-04,desktop,0,gsearch,nonbrand,0,0,1,1501.0,49.99,0.0,49.99,0
39266,35715,treatment,84613,2012-11-04 15:17:06,2012-11-04,desktop,0,gsearch,nonbrand,0,0,1,1502.0,49.99,0.0,49.99,0
39278,35725,treatment,84641,2012-11-04 16:25:09,2012-11-04,desktop,0,gsearch,nonbrand,0,0,1,1503.0,49.99,0.0,49.99,0
39308,35751,control,84703,2012-11-04 20:53:48,2012-11-04,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39309,35752,control,84706,2012-11-04 20:56:38,2012-11-04,mobile,0,gsearch,nonbrand,0,0,1,1504.0,49.99,0.0,49.99,0
39329,35771,treatment,84748,2012-11-04 22:58:54,2012-11-04,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39338,35779,control,84779,2012-11-05 00:09:46,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39341,35782,treatment,84786,2012-11-05 00:19:50,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1505.0,49.99,0.0,49.99,0
39345,35786,control,84799,2012-11-05 00:30:23,2012-11-05,desktop,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
